vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
10,51000,16.07,1995,181.0,4,850000.0,4636.363636363636,0.09072681704260652,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,True,False,False
14,120000,13.6,2523,63.0,7,250000.0,8000.0,0.02497027348394768,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,False,False,False
7,79000,17.2,1968,138.1,5,975000.0,9875.0,0.07017276422764228,0.02188341985936781,0.0061115857264901095,True,False,False,False,False,False,False,True,False,False
3,16000,22.0,1197,81.8,5,700000.0,4000.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,False,True,False
8,121877,24.7,1498,98.63,5,425000.0,13541.888888888889,0.0658411214953271,0.09699677991719786,0.023657751199316554,True,False,False,False,True,False,False,False,True,False
7,44000,20.51,998,67.04,5,325000.0,5500.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
4,60000,14.24,2755,174.5,7,2400000.0,12000.0,0.0633393829401089,0.05184990471183545,0.012288887428533877,True,False,False,False,True,True,False,False,False,False
9,80000,18.9,998,67.1,5,275000.0,8000.0,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,True,False,True,False,False
11,82000,22.0,1197,81.8,5,311000.0,6833.333333333333,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,True,False,False,False,True,False
5,28000,18.9,1197,82.0,5,511000.0,4666.666666666667,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,False,False,False,True,False,False
6,23461,18.0,1497,117.3,5,820000.0,3351.5714285714284,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
4,19000,19.0,1199,88.7,5,735000.0,3800.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,False,True,False,True,False,False
7,62063,14.3,1598,103.6,5,465000.0,7757.875,0.06483103879849812,0.02188341985936781,0.011960307550765591,False,False,False,True,False,False,False,False,False,False
6,33766,20.51,998,67.04,5,372000.0,4823.714285714285,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
8,128000,12.07,2967,241.4,7,1874000.0,14222.222222222223,0.08136164475901585,0.012486035355194849,0.0015114674377341131,True,False,False,False,False,False,False,False,False,False
10,95398,19.3,1248,73.9,5,400000.0,8672.545454545454,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,True,False,False
9,71000,15.04,1598,103.6,5,425000.0,7100.0,0.06483103879849812,0.040349608989945454,0.016100414010645988,False,False,False,True,True,False,False,True,False,False
6,51000,17.4,1497,117.6,5,625000.0,7285.714285714285,0.0785571142284569,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,50000,21.5,1497,108.5,5,725000.0,12500.0,0.07247828991315965,0.027666425708089637,0.005520141946507196,True,False,False,False,True,True,False,False,True,False
7,91000,31.79,998,58.2,5,310000.0,11375.0,0.058316633266533066,0.32325688374843925,0.01537753827955576,False,False,False,False,True,True,False,False,False,True
7,161209,15.37,1196,73.0,5,250000.0,20151.125,0.061036789297658864,0.32325688374843925,0.00814878096865348,False,False,False,True,True,False,False,True,False,False
5,33000,19.12,1373,91.1,5,725000.0,5500.0,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,False,False,False,True,False,False
4,10000,18.6,1197,81.83,5,700000.0,2000.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,True,False,True,False,False
10,50000,19.7,796,46.3,5,185000.0,4545.454545454545,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,True,False,False
4,32714,18.7,1199,88.7,5,650000.0,6542.8,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
2,10000,23.84,1199,84.0,5,550000.0,3333.3333333333335,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
5,80000,15.96,2523,63.0,9,630000.0,13333.333333333334,0.02497027348394768,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
10,45000,15.04,1598,103.6,5,335000.0,4090.909090909091,0.06483103879849812,0.040349608989945454,0.016100414010645988,False,False,False,True,True,False,False,True,False,False
7,67700,16.55,1968,147.51,5,1550000.0,8462.5,0.07495426829268292,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
4,53393,17.5,1373,80.46,7,800000.0,10678.6,0.05860160233066278,0.32325688374843925,0.02240914766379707,False,False,False,False,True,False,False,True,False,False
10,75220,19.3,1248,73.9,5,390000.0,6838.181818181818,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,True,False,False
13,142000,12.8,2494,102.0,8,490000.0,10142.857142857143,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
5,56000,23.0,1498,98.96,5,765000.0,9333.333333333334,0.06606141522029373,0.05099559702963791,0.024380626930406782,True,False,False,False,True,False,False,False,True,False
8,97000,18.6,1197,85.8,5,400000.0,10777.777777777777,0.07167919799498747,0.32325688374843925,0.05086416507853059,False,False,False,True,True,True,False,True,False,False
6,40200,25.2,1248,74.0,5,498000.0,5742.857142857143,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,False,False,True
5,29823,20.63,1198,67.0,5,295000.0,4970.5,0.055926544240400666,0.011171715844121705,0.005585857922060853,False,False,False,True,True,False,False,False,True,False
6,65000,19.59,1995,184.0,5,1825000.0,9285.714285714286,0.09223057644110276,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,True,False,False
10,48000,21.79,998,67.05,5,245000.0,4363.636363636364,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
9,85250,16.55,1968,140.0,5,1300000.0,8525.0,0.07113821138211382,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
6,42000,17.8,1497,117.3,5,615000.0,6000.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
9,58000,19.1,1197,85.8,5,430000.0,5800.0,0.07167919799498747,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,True,False,False
2,9343,20.89,1197,81.8,5,600000.0,3114.3333333333335,0.0683375104427736,0.32325688374843925,0.004665834264309654,False,False,False,True,False,False,False,False,True,False
4,70000,18.15,1198,82.0,6,350000.0,14000.0,0.06844741235392321,0.06565025957810344,0.004205822435434054,False,False,False,True,True,True,False,True,False,False
5,22000,26.6,998,58.16,5,415000.0,3666.6666666666665,0.05827655310621242,0.32325688374843925,0.046264046789774596,False,False,False,False,True,False,False,False,False,True
7,95000,20.34,1498,103.2,5,550000.0,11875.0,0.06889185580774367,0.040349608989945454,0.016100414010645988,True,False,False,False,True,False,False,False,True,False
2,25000,18.0,1497,117.6,5,1400000.0,8333.333333333334,0.0785571142284569,0.09699677991719786,0.04928698166524282,False,False,False,True,False,True,False,True,False,False
3,66470,24.3,1248,88.5,5,900000.0,16617.5,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,False,False,False,True,False
5,27700,15.29,1591,121.3,5,820000.0,4616.666666666667,0.07624135763670647,0.1939278438588421,0.022014851810475126,False,False,False,True,True,False,False,True,False,False
4,40000,15.1,1798,177.0,5,1500000.0,8000.0,0.09844271412680757,0.02188341985936781,0.0038115265821121115,False,False,False,True,False,False,False,True,False,False
6,40000,21.76,1995,188.0,5,2800000.0,5714.285714285715,0.09423558897243108,0.028652165341394493,0.009988828284155878,True,False,False,False,False,False,False,False,True,False
7,71000,22.27,1498,108.6,5,510000.0,8875.0,0.07249666221628838,0.040349608989945454,0.016100414010645988,True,False,False,False,True,False,False,False,True,False
9,100000,15.96,2523,62.1,7,550000.0,10000.0,0.02461355529131986,0.06565025957810344,0.013603206939607019,True,False,False,False,True,True,False,True,False,False
5,80000,23.84,1199,84.0,5,370000.0,13333.333333333334,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,True,False,False,True,False
7,61696,19.81,1086,68.05,5,335000.0,7712.0,0.06266114180478821,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,False,True,False,False
8,60000,15.1,2179,140.0,7,600000.0,6666.666666666667,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,True,False,True,False,False
10,103000,19.4,2143,204.0,4,700000.0,9363.636363636364,0.09519365375641624,0.021357692054938555,0.0005914437799829139,True,False,False,False,False,False,False,True,False,False
3,35000,21.21,1197,81.8,5,600000.0,8750.0,0.0683375104427736,0.32325688374843925,0.05086416507853059,False,False,False,True,False,True,False,False,True,False
5,85000,22.54,1396,88.73,5,550000.0,14166.666666666666,0.06356017191977077,0.1939278438588421,0.05901294604718407,True,False,False,False,True,True,False,False,True,False
6,42895,17.5,1373,80.46,7,690000.0,6127.857142857143,0.05860160233066278,0.32325688374843925,0.02240914766379707,False,False,False,False,True,False,False,True,False,False
5,9223,22.74,796,47.3,5,300000.0,1537.1666666666667,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
4,45910,23.9,1582,126.2,5,925000.0,9182.0,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,True,False,False,False,True,False
2,8405,18.6,1197,81.86,5,590000.0,2801.6666666666665,0.0683876357560568,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
4,51050,19.67,1582,126.2,5,1050000.0,10210.0,0.0797724399494311,0.1939278438588421,0.022014851810475126,True,False,False,False,True,False,False,True,False,False
4,17000,17.0,1198,108.5,5,690000.0,3400.0,0.09056761268781302,0.027666425708089637,0.005520141946507196,False,False,False,True,True,False,False,True,False,False
7,59000,15.04,1598,103.2,5,465000.0,7375.0,0.06458072590738423,0.040349608989945454,0.016100414010645988,False,False,False,True,True,False,False,True,False,False
4,100000,11.36,2755,171.5,7,1575000.0,20000.0,0.062250453720508164,0.05184990471183545,0.03574949070118946,True,False,False,False,False,False,False,False,False,False
4,28000,14.84,1598,103.2,5,825000.0,5600.0,0.06458072590738423,0.02188341985936781,0.011960307550765591,False,False,False,True,False,False,False,False,False,False
2,8500,13.96,1451,141.0,5,1855000.0,2833.3333333333335,0.09717436250861475,0.0012486035355194847,0.0012486035355194847,False,False,False,True,False,False,False,False,False,False
5,13000,18.9,1197,82.0,5,455000.0,2166.6666666666665,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
3,5000,18.16,1196,86.8,5,680000.0,1250.0,0.0725752508361204,0.05099559702963791,0.004140106459880397,False,False,False,True,True,True,False,True,False,False
9,130000,12.99,2494,100.0,7,700000.0,13000.0,0.040096230954290296,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
6,29000,16.8,1497,116.3,5,524000.0,4142.857142857143,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
3,11000,21.49,1498,108.5,5,875000.0,2750.0,0.07242990654205607,0.040349608989945454,0.024249194979299466,True,False,False,False,True,False,False,False,True,False
5,198000,18.9,1197,82.0,5,410000.0,33000.0,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,True,False,True,False,False
4,35000,24.04,999,67.0,5,349000.0,7000.0,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,False,False,False,False,True,False
5,5730,17.4,1497,117.6,5,745000.0,955.0,0.0785571142284569,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
9,14000,28.4,1248,74.02,5,450000.0,1400.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
2,50000,15.37,1196,73.0,7,380000.0,16666.666666666668,0.061036789297658864,0.32325688374843925,0.00814878096865348,False,False,False,True,True,True,False,True,False,False
3,50000,28.4,1248,74.02,5,675000.0,12500.0,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
5,89682,18.0,1497,117.3,5,701000.0,14947.0,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
10,100000,12.3,1796,185.0,5,950000.0,9090.90909090909,0.10300668151447662,0.021357692054938555,0.008083064993099822,False,False,False,True,True,True,False,False,False,False
9,160000,17.2,1968,138.1,5,1050000.0,16000.0,0.07017276422764228,0.02188341985936781,0.0061115857264901095,True,False,False,False,False,True,False,True,False,False
4,27000,24.7,796,47.3,5,290000.0,5400.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
6,67584,17.4,1497,117.3,5,651000.0,9654.857142857143,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
7,56200,17.1,1591,121.3,5,691000.0,7025.0,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,False,False,True,False,False
9,19519,15.04,1598,103.6,5,347000.0,1951.9,0.06483103879849812,0.040349608989945454,0.016100414010645988,False,False,False,True,True,True,False,True,False,False
2,10000,17.0,1591,121.3,5,999000.0,3333.3333333333335,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,True,False,True,False,False
9,62000,33.54,998,67.04,5,340000.0,6200.0,0.06717434869739479,0.32325688374843925,0.046264046789774596,False,False,False,False,True,False,False,False,False,True
4,30350,13.6,1984,252.0,5,4544999.999999981,6070.0,0.12701612903225806,0.001380035486626799,0.00013143195110731419,False,False,False,True,False,False,False,False,False,False
7,27066,21.79,998,67.05,5,325000.0,3383.25,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
3,20000,23.95,998,67.05,5,375000.0,5000.0,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
9,64000,17.68,1968,174.33,5,1650000.0,6400.0,0.08858231707317074,0.012486035355194849,0.004205822435434054,True,False,False,False,False,False,False,True,False,False
6,37000,17.21,1197,103.6,5,575000.0,5285.714285714285,0.08654970760233918,0.040349608989945454,0.024249194979299466,False,False,False,True,False,False,False,True,False,False
